PID,WEIGHT,VPSU,VSTRAT,SURVEYDATE,DURATION,AGE,RACETHNICITY,EDUC,EMPLOY,GENDER,HH01,HH25,HH612,HH1317,HH18OV,HHSIZE,INCOME,MARITAL,METRO,STATE,REGION9,Q1,Q2,Q3,Q3_rc,Q4,Q4_rc,Q5,Q6,Q7,Q8_1,Q8_2,Q9,Q10,Q11,Q12,Q13,Q14,Q15_1,Q15_2,Q16,Q17,Q20_1,Q20_1_rc,Q20_2,Q20_2_rc,Q21,Q21_rc
1009684,1.810896775,1,50,10/20/2019,15,48,2,12,1,2,0,0,0,0,1,1,10,3,1,GA,5,3,2,9,2:00:00,43,10:30:00,3,3,45,7,98,2,2,30,0,,0,6,98,6,4,5,5,3,3,190,190
1009684,3.029177788,1,50,10/20/2019,15,48,2,12,1,2,0,0,0,0,1,1,10,3,1,GA,5,3,2,9,2:00:00,43,10:30:00,3,3,45,7,98,2,2,30,0,,0,6,98,6,4,5,5,3,3,190,190
1009694,0.108904492,1,6,10/20/2019,6,23,1,12,1,1,0,2,0,0,2,4,3,1,1,NE,4,3,2,93,23:00:00,31,7:30:00,2,1,10,7,50,2,2,30,1,15,3,9,0,2,2,5,5,7,7,152,152
1009694,0.227104229,1,6,10/20/2019,6,23,1,12,1,1,0,2,0,0,2,4,3,1,1,NE,4,3,2,93,23:00:00,31,7:30:00,2,1,10,7,50,2,2,30,1,15,3,9,0,2,2,5,5,7,7,152,152
1009695,1.01476162,1,53,10/20/2019,8,68,5,11,5,1,0,0,0,0,1,2,4,1,0,ID,8,3,3,89,22:00:00,21,5:00:00,2,5,15,7,98,2,5,120,2,60,3,2,98,2,2,5,5,8,8,220,220
1009698,0.694564161,1,6,10/20/2019,4,48,1,10,1,1,0,0,0,2,3,6,16,1,0,WI,3,3,3,1,0:00:00,26,6:15:00,1,3,10,6,5,2,1,50,0,,0,5,98,6,1,5,5,9,9,212,212
1009698,0.541133025,1,6,10/20/2019,4,48,1,10,1,1,0,0,0,2,3,6,16,1,0,WI,3,3,3,1,0:00:00,26,6:15:00,1,3,10,6,5,2,1,50,0,,0,5,98,6,1,5,5,9,9,212,212
1009699,0.458797512,1,20,10/20/2019,5,74,1,10,5,1,0,0,0,0,2,2,14,1,1,DE,5,3,3,11,2:30:00,49,12:00:00,3,2,30,8,30,2,77,,,,0,12,30,6,3,5,5,8,8,260,260
1009700,0.282211282,2,27,10/20/2019,7,31,2,12,1,2,0,0,0,0,2,2,15,1,1,MO,4,3,1,95,23:30:00,29,7:00:00,2,2,5,7,30,1,0,,0,,0,9,98,3,4,5,5,1,1,198,198
1009712,0.584720417,1,9,10/20/2019,11,47,1,12,1,1,0,0,0,0,1,1,12,4,1,LA,7,2,2,87,21:30:00,36,8:45:00,2,1,30,10,45,2,1,10,0,,0,8,0,4,6,5,5,9,9,175,175
1009712,0.790692975,1,9,10/20/2019,11,47,1,12,1,1,0,0,0,0,1,1,12,4,1,LA,7,2,2,87,21:30:00,36,8:45:00,2,1,30,10,45,2,1,10,0,,0,8,0,4,6,5,5,9,9,175,175
1009719,0.306856572,1,31,10/20/2019,5,30,2,10,7,2,0,0,0,0,1,1,1,5,1,OH,3,2,1,5,1:00:00,42,10:15:00,1,0,0,9,10,3,0,,0,,0,8,20,6,6,5,5,0,0,163,163
1009719,0.314319585,1,31,10/20/2019,5,30,2,10,7,2,0,0,0,0,1,1,1,5,1,OH,3,2,1,5,1:00:00,42,10:15:00,1,0,0,9,10,3,0,,0,,0,8,20,6,6,5,5,0,0,163,163
1009725,0.687066917,1,50,10/20/2019,5,45,1,12,2,1,0,0,1,0,3,4,11,1,0,VA,5,3,3,96,23:45:00,31,7:30:00,1,1,45,7,15,3,0,,0,,0,4,20,4,3,5,5,9,9,192,192
1009725,0.917228568,1,50,10/20/2019,5,45,1,12,2,1,0,0,1,0,3,4,11,1,0,VA,5,3,3,96,23:45:00,31,7:30:00,1,1,45,7,15,3,0,,0,,0,4,20,4,3,5,5,9,9,192,192
1009726,0.413148655,2,27,10/20/2019,4,39,2,10,2,2,0,0,2,2,3,6,12,1,1,MO,4,2,3,91,22:30:00,30,7:15:00,1,1,2,9,13,1,4,30,0,,0,6,30,6,98,5,5,3,3,146,146
1009727,0.227861867,1,7,10/20/2019,5,46,3,12,1,1,0,0,0,0,1,1,9,5,1,NM,8,3,1,3,0:30:00,36,8:45:00,1,5,85,6,56,2,0,,5,2,3,9,98,5,5,6,6,98,3,188,188
1009727,0.415413204,1,7,10/20/2019,5,46,3,12,1,1,0,0,0,0,1,1,9,5,1,NM,8,3,1,3,0:30:00,36,8:45:00,1,5,85,6,56,2,0,,5,2,3,9,98,5,5,6,6,98,3,188,188
1009731,0.438496701,1,16,10/20/2019,14,68,1,12,5,1,0,0,0,0,2,2,13,1,1,MD,5,1,1,93,23:00:00,31,7:30:00,1,4,5,8,15,2,4,20,4,45,0,15,98,5,6,5,5,11,11,182,182
1009736,0.07716407,1,6,10/20/2019,4,37,1,14,1,1,0,1,0,0,3,4,13,1,1,MO,4,2,1,88,21:45:00,27,6:30:00,1,4,30,8,30,2,3,15,1,15,0,6,0,2,1,5,5,9,9,160,160
1009736,0.165190469,1,6,10/20/2019,4,37,1,14,1,1,0,1,0,0,3,4,13,1,1,MO,4,2,1,88,21:45:00,27,6:30:00,1,4,30,8,30,2,3,15,1,15,0,6,0,2,1,5,5,9,9,160,160
1009737,0.442702968,2,44,10/20/2019,5,41,6,14,1,1,0,0,0,0,1,1,15,5,1,NY,2,3,1,1,0:00:00,33,8:00:00,3,3,60,6,0,3,6,25,3,20,5,4,0,4,4,5,5,6,6,145,145
1009737,0.885179347,2,44,10/20/2019,5,41,6,14,1,1,0,0,0,0,1,1,15,5,1,NY,2,3,1,1,0:00:00,33,8:00:00,3,3,60,6,0,3,6,25,3,20,5,4,0,4,4,5,5,6,6,145,145
1009749,0.190982181,2,44,10/20/2019,6,35,1,13,1,1,0,0,0,0,1,4,14,1,0,NY,2,2,3,89,22:00:00,30,7:15:00,1,0,4,8,30,1,3,45,2,45,0,2,0,1,2,6,6,1,1,230,230
1009754,0.364255325,2,53,10/20/2019,4,57,1,12,1,1,0,0,0,0,1,3,15,1,1,CA,9,2,2,3,0:30:00,29,7:00:00,1,1,5,6,45,1,7,30,6,115,0,10,98,3,2,6,6,4,4,210,210
1009754,0.780107987,2,53,10/20/2019,4,57,1,12,1,1,0,0,0,0,1,3,15,1,1,CA,9,2,2,3,0:30:00,29,7:00:00,1,1,5,6,45,1,7,30,6,115,0,10,98,3,2,6,6,4,4,210,210
1009756,0.954925269,2,50,10/20/2019,7,67,1,12,5,1,0,0,0,0,1,2,16,1,1,MS,6,4,3,95,23:30:00,23,5:30:00,1,4,10,6,0,1,4,20,2,60,4,5,0,3,4,5,5,6,6,185,185
1009756,1.291589368,2,50,10/20/2019,7,67,1,12,5,1,0,0,0,0,1,2,16,1,1,MS,6,4,3,95,23:30:00,23,5:30:00,1,4,10,6,0,1,4,20,2,60,4,5,0,3,4,5,5,6,6,185,185
1009758,0.507765984,2,16,10/20/2019,6,48,3,12,1,1,0,0,0,0,1,1,16,5,1,VA,5,3,1,1,0:00:00,32,7:45:00,1,1,998,8,5,2,3,30,1,4,3,10,98,6,6,5,5,9,9,245,245
1009758,0.9354327,2,16,10/20/2019,6,48,3,12,1,1,0,0,0,0,1,1,16,5,1,VA,5,3,1,1,0:00:00,32,7:45:00,1,1,998,8,5,2,3,30,1,4,3,10,98,6,6,5,5,9,9,245,245
1009768,0.135880645,1,15,10/20/2019,3,47,1,12,1,1,0,0,0,0,1,1,12,5,1,IL,3,4,2,1,0:00:00,31,7:30:00,1,1,5,7,15,2,1,20,0,,0,8,0,4,3,5,5,10,10,158,158
1009768,0.185619586,1,15,10/20/2019,3,47,1,12,1,1,0,0,0,0,1,1,12,5,1,IL,3,4,2,1,0:00:00,31,7:30:00,1,1,5,7,15,2,1,20,0,,0,8,0,4,3,5,5,10,10,158,158
1009774,0.39952808,2,47,10/20/2019,18,50,1,12,2,1,0,0,1,1,3,5,14,1,0,KS,4,1,3,1,0:00:00,41,10:00:00,1,1,1,10,0,1,7,60,1,30,3,10,0,2,2,98,5,11,11,998,158
1009775,0.162882588,1,6,10/20/2019,5,53,1,12,1,1,0,0,0,1,3,4,10,1,1,NE,4,1,3,93,23:00:00,25,6:00:00,2,1,10,6,45,2,3,60,0,,3,3,98,3,1,6,6,1,1,185,185
1009778,0.357834698,1,47,10/20/2019,4,52,1,12,1,1,0,0,0,0,2,2,16,1,1,IL,3,2,3,91,22:30:00,25,6:00:00,1,2,10,7,20,1,2,50,6,50,3,13,98,4,2,5,5,10,10,210,210
1009778,0.714104974,1,47,10/20/2019,4,52,1,12,1,1,0,0,0,0,2,2,16,1,1,IL,3,2,3,91,22:30:00,25,6:00:00,1,2,10,7,20,1,2,50,6,50,3,13,98,4,2,5,5,10,10,210,210
1009783,0.382611747,1,28,10/20/2019,4,51,1,10,1,1,0,0,0,0,2,2,10,1,1,OH,3,4,1,93,23:00:00,34,8:15:00,3,3,60,6,98,2,3,60,0,,3,15,98,3,4,5,5,8,8,398,398
1009783,0.365433074,1,28,10/20/2019,4,51,1,10,1,1,0,0,0,0,2,2,10,1,1,OH,3,4,1,93,23:00:00,34,8:15:00,3,3,60,6,98,2,3,60,0,,3,15,98,3,4,5,5,8,8,398,398
1009784,0.96600162,2,22,10/20/2019,7,26,4,11,7,2,0,3,0,0,3,6,4,6,1,GA,5,2,1,89,22:00:00,40,9:45:00,2,1,2,11,30,2,1,30,1,20,1,3,98,6,5,5,5,9,9,215,215
1009784,1.116016042,2,22,10/20/2019,7,26,4,11,7,2,0,3,0,0,3,6,4,6,1,GA,5,2,1,89,22:00:00,40,9:45:00,2,1,2,11,30,2,1,30,1,20,1,3,98,6,5,5,5,9,9,215,215
1009792,0.211269377,1,5,10/20/2019,6,56,1,13,1,1,0,0,0,0,2,2,14,1,0,MI,3,3,2,2,0:15:00,39,9:30:00,1,0,0,9,15,1,1,15,0,,0,14,0,5,6,6,6,2,2,235,235
1009792,0.258081384,1,5,10/20/2019,6,56,1,13,1,1,0,0,0,0,2,2,14,1,0,MI,3,3,2,2,0:15:00,39,9:30:00,1,0,0,9,15,1,1,15,0,,0,14,0,5,6,6,6,2,2,235,235
1009794,0.835100543,2,21,10/20/2019,11,54,2,12,1,1,0,0,1,1,3,5,17,1,1,TX,7,1,2,9,2:00:00,23,5:30:00,2,0,998,3,30,3,2,30,0,,0,10,0,5,5,6,6,0,0,200,200
1009794,1.394784005,2,21,10/20/2019,11,54,2,12,1,1,0,0,1,1,3,5,17,1,1,TX,7,1,2,9,2:00:00,23,5:30:00,2,0,998,3,30,3,2,30,0,,0,10,0,5,5,6,6,0,0,200,200
1009799,0.574053219,1,1,10/20/2019,7,70,3,12,5,1,0,0,0,0,4,4,12,1,1,MA,1,3,3,6,1:15:00,32,7:45:00,1,2,5,6,15,2,5,90,0,,0,14,98,6,5,6,6,6,6,210,210
1009807,0.380138885,1,4,10/20/2019,3,57,1,12,4,1,0,0,0,0,2,2,12,1,1,TN,6,2,3,11,2:30:00,39,9:30:00,2,1,5,6,30,2,5,30,1,30,0,8,0,4,1,6,6,5,5,220,220
1009807,0.87145073,1,4,10/20/2019,3,57,1,12,4,1,0,0,0,0,2,2,12,1,1,TN,6,2,3,11,2:30:00,39,9:30:00,2,1,5,6,30,2,5,30,1,30,0,8,0,4,1,6,6,5,5,220,220
1009810,0.598507601,2,53,10/20/2019,3,26,1,10,1,2,0,0,0,0,1,6,5,5,1,CA,9,2,1,10,2:15:00,32,7:45:00,3,10,60,5,98,3,5,60,2,60,3,3,98,4,4,5,5,6,6,113,113
1009813,0.096474652,1,15,10/20/2019,4,30,6,12,1,1,0,0,0,0,4,4,8,5,1,IL,3,2,1,1,0:00:00,32,7:45:00,2,1,1,8,8,1,5,15,2,2,2,7,50,6,5,5,5,9,9,140,140
1009813,0.111197632,1,15,10/20/2019,4,30,6,12,1,1,0,0,0,0,4,4,8,5,1,IL,3,2,1,1,0:00:00,32,7:45:00,2,1,1,8,8,1,5,15,2,2,2,7,50,6,5,5,5,9,9,140,140
1009815,0.169233497,1,41,10/20/2019,11,38,4,10,1,2,0,0,2,0,6,6,7,1,1,NJ,2,2,1,96,23:45:00,28,6:45:00,2,3,5,6,15,2,3,30,1,30,1,5,98,3,7,4,4,11,11,138,138
1009822,0.327527591,2,29,10/20/2019,4,34,1,12,1,1,0,0,0,0,2,2,17,1,1,FL,5,1,1,7,1:30:00,28,6:45:00,1,0,0,5,15,1,7,75,5,40,5,7,0,4,2,6,6,2,2,192,192
1009829,0.376992323,1,50,10/20/2019,4,32,1,13,1,1,1,1,0,0,2,4,11,1,1,FL,5,2,1,85,21:00:00,25,6:00:00,1,2,15,8,30,1,5,60,4,30,3,3,15,3,1,6,6,3,3,230,230
1009829,0.713444845,1,50,10/20/2019,4,32,1,13,1,1,1,1,0,0,2,4,11,1,1,FL,5,2,1,85,21:00:00,25,6:00:00,1,2,15,8,30,1,5,60,4,30,3,3,15,3,1,6,6,3,3,230,230
1009830,0.205011462,2,48,10/20/2019,3,39,1,12,4,1,0,0,0,0,1,1,13,5,1,NE,4,2,3,85,21:00:00,23,5:30:00,1,1,5,8,15,2,2,30,2,40,0,10,0,4,7,6,6,0,0,180,180
1009830,0.258294662,2,48,10/20/2019,3,39,1,12,4,1,0,0,0,0,1,1,13,5,1,NE,4,2,3,85,21:00:00,23,5:30:00,1,1,5,8,15,2,2,30,2,40,0,10,0,4,7,6,6,0,0,180,180
1009835,0.518682562,2,3,10/20/2019,4,33,2,13,1,2,0,0,4,0,3,6,13,4,1,FL,5,3,1,92,22:45:00,36,8:45:00,1,1,5,10,0,1,1,39,0,,0,6,98,6,6,5,5,7,7,198,198
1009835,0.985851319,2,3,10/20/2019,4,33,2,13,1,2,0,0,4,0,3,6,13,4,1,FL,5,3,1,92,22:45:00,36,8:45:00,1,1,5,10,0,1,1,39,0,,0,6,98,6,6,5,5,7,7,198,198
1009839,0.310242889,2,14,10/20/2019,5,74,2,12,5,1,0,0,0,0,2,2,13,1,1,CA,9,2,1,89,22:00:00,25,6:00:00,1,2,20,7,40,1,7,60,7,60,3,3,98,3,1,5,5,9,9,184,184
1009839,0.401179768,2,14,10/20/2019,5,74,2,12,5,1,0,0,0,0,2,2,13,1,1,CA,9,2,1,89,22:00:00,25,6:00:00,1,2,20,7,40,1,7,60,7,60,3,3,98,3,1,5,5,9,9,184,184
1009842,0.218467912,1,53,10/20/2019,5,33,6,14,1,1,0,0,2,0,2,4,15,1,1,CO,8,2,1,1,0:00:00,31,7:30:00,2,2,50,6,40,2,1,30,0,,0,8,0,1,4,5,5,7,7,173,173
1009842,0.583410817,1,53,10/20/2019,5,33,6,14,1,1,0,0,2,0,2,4,15,1,1,CO,8,2,1,1,0:00:00,31,7:30:00,2,2,50,6,40,2,1,30,0,,0,8,0,1,4,5,5,7,7,173,173
1009844,0.371204153,2,27,10/20/2019,3,37,1,10,1,2,0,0,1,1,3,5,12,1,1,MO,4,3,2,94,23:15:00,24,5:45:00,2,2,15,5,45,3,4,20,2,30,4,3,0,3,6,5,5,8,8,170,170
1009848,0.623516918,2,44,10/20/2019,6,42,5,12,1,1,0,0,2,0,2,4,18,1,1,NJ,2,2,1,91,22:30:00,27,6:30:00,1,3,60,6,30,2,0,,4,60,2,6,98,3,5,6,6,0,0,274,274
1009857,0.301580478,1,53,10/20/2019,3,49,1,12,4,1,0,0,0,0,3,3,7,5,1,NV,8,4,1,9,2:00:00,40,9:45:00,1,0,0,7,45,2,2,45,0,,0,10,0,3,4,5,5,10,10,280,280
1009858,0.142251536,2,27,10/20/2019,3,48,1,12,1,1,0,0,0,0,1,1,11,5,0,IA,4,2,2,1,0:00:00,35,8:30:00,1,1,2,8,20,1,7,20,1,20,0,4,98,5,2,6,6,4,4,300,300
1009858,0.146999898,2,27,10/20/2019,3,48,1,12,1,1,0,0,0,0,1,1,11,5,0,IA,4,2,2,1,0:00:00,35,8:30:00,1,1,2,8,20,1,7,20,1,20,0,4,98,5,2,6,6,4,4,300,300
1009861,0.985215482,1,51,10/20/2019,11,43,5,12,7,1,0,0,0,0,1,2,7,5,0,FL,5,2,2,13,3:00:00,25,6:00:00,1,0,0,3,5,3,2,90,1,120,7,6,30,6,6,5,5,10,10,230,230
1009861,1.382650015,1,51,10/20/2019,11,43,5,12,7,1,0,0,0,0,1,2,7,5,0,FL,5,2,2,13,3:00:00,25,6:00:00,1,0,0,3,5,3,2,90,1,120,7,6,30,6,6,5,5,10,10,230,230
1009868,0.285195119,2,55,10/20/2019,3,40,1,13,1,1,0,0,0,0,1,4,14,1,1,WA,9,1,1,94,23:15:00,32,7:45:00,1,2,10,8,15,2,2,40,1,40,1,4,0,2,2,5,5,8,8,165,165
1009868,0.351496061,2,55,10/20/2019,3,40,1,13,1,1,0,0,0,0,1,4,14,1,1,WA,9,1,1,94,23:15:00,32,7:45:00,1,2,10,8,15,2,2,40,1,40,1,4,0,2,2,5,5,8,8,165,165
1009870,0.413703578,1,4,10/20/2019,5,34,1,12,1,2,0,0,0,0,3,3,4,1,1,VA,5,3,1,3,0:30:00,38,9:15:00,1,3,60,6,0,2,3,30,2,60,0,4,0,6,6,5,5,2,2,168,168
1009892,0.721115618,2,49,10/20/2019,3,41,1,13,2,2,0,0,0,0,1,5,18,1,0,IA,4,2,1,93,23:00:00,27,6:30:00,2,1,5,7,30,2,3,30,2,30,3,6,98,3,7,5,5,2,2,130,130
1009893,0.384141538,2,19,10/20/2019,5,62,1,12,1,1,0,0,0,0,2,2,14,1,1,TX,7,3,1,3,0:30:00,31,7:30:00,1,1,5,6,55,2,7,60,5,50,5,11,0,4,3,6,6,3,3,240,240
1009893,0.54859231,2,19,10/20/2019,5,62,1,12,1,1,0,0,0,0,2,2,14,1,1,TX,7,3,1,3,0:30:00,31,7:30:00,1,1,5,6,55,2,7,60,5,50,5,11,0,4,3,6,6,3,3,240,240
1009895,0.326243151,2,55,10/20/2019,52,58,1,12,5,1,0,0,0,0,2,2,14,1,1,CA,9,2,3,89,22:00:00,26,6:15:00,2,3,20,7,15,1,3,75,0,,3,6,15,3,3,5,5,5,5,133,133
1009895,0.927969927,2,55,10/20/2019,52,58,1,12,5,1,0,0,0,0,2,2,14,1,1,CA,9,2,3,89,22:00:00,26,6:15:00,2,3,20,7,15,1,3,75,0,,3,6,15,3,3,5,5,5,5,133,133
1009900,0.748691366,2,53,10/20/2019,4,57,1,12,4,2,0,0,0,0,1,4,18,1,1,CA,9,1,1,92,22:45:00,28,6:45:00,1,2,20,6,40,2,7,120,5,60,7,6,0,3,1,5,5,5,5,100,100
1009923,1.208832314,2,31,10/21/2019,3,36,1,9,1,1,0,1,0,0,1,2,8,3,1,OH,3,1,1,42,22:15:00,25,6:00:00,1,1,10,7,30,1,6,90,5,60,5,6,30,3,3,5,5,8,8,165,165
1009925,0.356077373,1,25,10/21/2019,5,74,1,11,5,1,0,0,0,0,1,1,9,5,1,WA,9,3,2,85,21:00:00,21,5:00:00,2,3,15,7,30,3,1,20,0,,0,4,98,5,4,5,5,2,2,146,146
1009925,0.388895277,1,25,10/21/2019,5,74,1,11,5,1,0,0,0,0,1,1,9,5,1,WA,9,3,2,85,21:00:00,21,5:00:00,2,3,15,7,30,3,1,20,0,,0,4,98,5,4,5,5,2,2,146,146
1009934,2.654496317,1,22,10/21/2019,4,55,1,9,1,2,0,0,0,0,4,4,14,1,1,GA,5,2,1,94,23:15:00,24,5:45:00,1,1,10,6,30,1,4,20,0,,1,6,98,3,1,5,5,1,1,190,190
1009935,2.390722185,2,53,10/21/2019,4,30,1,9,1,2,0,1,1,0,2,4,13,1,1,WA,9,3,1,1,0:00:00,33,8:00:00,3,3,998,8,98,3,4,45,2,45,2,1,98,1,2,5,5,2,2,180,180
1009937,1.744972523,2,31,10/21/2019,8,71,1,9,5,1,0,0,0,0,2,2,14,1,1,WI,3,3,2,93,23:00:00,33,8:00:00,1,0,0,9,98,1,6,45,0,,2,6,30,6,6,5,5,10,10,210,210
1009937,3.167026053,2,31,10/21/2019,8,71,1,9,5,1,0,0,0,0,2,2,14,1,1,WI,3,3,2,93,23:00:00,33,8:00:00,1,0,0,9,98,1,6,45,0,,2,6,30,6,6,5,5,10,10,210,210
1009939,1.364095582,2,7,10/21/2019,5,57,1,12,5,2,0,0,0,0,3,3,13,1,1,OR,9,2,2,90,22:15:00,26,6:15:00,1,2,3,7,57,2,3,60,0,,5,5,0,4,4,5,5,2,2,145,145
1009939,1.305573182,2,7,10/21/2019,5,57,1,12,5,2,0,0,0,0,3,3,13,1,1,OR,9,2,2,90,22:15:00,26,6:15:00,1,2,3,7,57,2,3,60,0,,5,5,0,4,4,5,5,2,2,145,145
1009954,0.944209351,2,10,10/21/2019,12,31,2,10,2,1,0,0,1,0,2,3,11,5,1,NC,5,2,1,29,7:00:00,61,15:00:00,2,0,0,8,0,2,4,30,2,30,3,4,98,2,2,5,5,9,9,246,246
1009957,5.554805031,2,50,10/21/2019,5,29,5,9,1,1,0,0,0,0,2,2,10,6,0,OK,7,3,2,1,0:00:00,34,8:15:00,1,1,3,8,10,2,2,15,1,10,1,6,10,3,3,5,5,5,5,200,200
1009957,3.582996369,2,50,10/21/2019,5,29,5,9,1,1,0,0,0,0,2,2,10,6,0,OK,7,3,2,1,0:00:00,34,8:15:00,1,1,3,8,10,2,2,15,1,10,1,6,10,3,3,5,5,5,5,200,200
1009964,1.009367297,1,5,10/21/2019,5,40,1,13,1,1,0,1,1,0,2,4,10,1,1,MI,3,3,2,1,0:00:00,29,7:00:00,2,3,60,6,0,3,2,10,0,,2,10,0,1,7,6,6,2,2,180,180
1009964,0.515328445,1,5,10/21/2019,5,40,1,13,1,1,0,1,1,0,2,4,10,1,1,MI,3,3,2,1,0:00:00,29,7:00:00,2,3,60,6,0,3,2,10,0,,2,10,0,1,7,6,6,2,2,180,180
1009974,1.737189657,2,7,10/21/2019,50,54,4,9,7,2,0,0,0,0,2,2,14,6,1,CA,9,2,2,91,22:30:00,25,6:00:00,2,3,2,7,24,3,4,30,0,,0,7,0,2,1,5,5,2,2,160,160
1009974,2.565366337,2,7,10/21/2019,50,54,4,9,7,2,0,0,0,0,2,2,14,6,1,CA,9,2,2,91,22:30:00,25,6:00:00,2,3,2,7,24,3,4,30,0,,0,7,0,2,1,5,5,2,2,160,160
1009979,0.327478574,1,26,10/21/2019,4,30,6,12,1,2,0,0,0,0,2,2,10,1,1,MI,3,2,2,1,0:00:00,35,8:30:00,1,2,30,8,98,2,77,,,,98,8,98,3,6,5,5,4,4,145,145
1009979,0.337146864,1,26,10/21/2019,4,30,6,12,1,2,0,0,0,0,2,2,10,1,1,MI,3,2,2,1,0:00:00,35,8:30:00,1,2,30,8,98,2,77,,,,98,8,98,3,6,5,5,4,4,145,145
1009982,0.27254968,1,7,10/21/2019,4,52,1,10,1,1,0,0,4,0,2,6,13,1,1,AZ,8,2,2,89,22:00:00,22,5:15:00,3,5,60,3,98,3,0,,0,,0,5,98,4,5,5,5,3,3,145,145
1009982,0.220571866,1,7,10/21/2019,4,52,1,10,1,1,0,0,4,0,2,6,13,1,1,AZ,8,2,2,89,22:00:00,22,5:15:00,3,5,60,3,98,3,0,,0,,0,5,98,4,5,5,5,3,3,145,145
1009983,0.40717826,2,27,10/21/2019,5,63,1,12,4,2,0,0,0,0,2,2,14,6,1,MO,4,2,2,89,22:00:00,29,7:00:00,2,1,10,7,40,2,0,,0,,0,12,98,4,7,5,5,0,0,100,100
1009987,5.754614387,2,50,10/21/2019,6,20,4,9,4,2,0,0,0,0,3,3,5,5,1,TX,7,3,2,5,1:00:00,30,7:15:00,2,0,0,6,30,2,3,30,0,,2,6,3,4,6,5,5,2,2,101,101
1009991,1.14274425,2,28,10/21/2019,7,62,1,10,5,1,0,0,0,0,3,3,16,1,1,PA,2,3,2,5,1:00:00,36,8:45:00,3,6,180,4,45,3,5,30,0,,0,8,98,6,4,5,5,10,10,200,200
1009994,0.927968768,1,55,10/21/2019,2,30,1,12,7,2,1,1,2,0,2,6,13,1,0,NV,8,2,3,93,23:00:00,29,7:00:00,1,2,30,7,30,2,3,20,0,,3,5,0,2,2,5,5,5,5,125,125
1009998,0.530494981,2,18,10/21/2019,11,46,1,12,1,2,0,0,0,0,1,1,10,5,1,CA,9,2,1,11,2:30:00,37,9:00:00,2,1,15,6,15,2,7,40,0,,0,10,30,4,1,5,5,1,1,125,125
1010001,0.610267867,1,8,10/21/2019,4,51,1,10,2,1,0,0,0,0,3,3,17,1,0,MT,8,3,2,91,22:30:00,22,5:15:00,1,1,10,6,45,2,6,120,5,45,5,1,30,1,2,5,5,10,10,192,192
1010001,0.480522464,1,8,10/21/2019,4,51,1,10,2,1,0,0,0,0,3,3,17,1,0,MT,8,3,2,91,22:30:00,22,5:15:00,1,1,10,6,45,2,6,120,5,45,5,1,30,1,2,5,5,10,10,192,192
1010009,1.21000786,2,11,10/21/2019,7,38,2,13,1,2,0,0,1,2,2,5,4,5,1,NY,2,4,2,93,23:00:00,18,4:15:00,2,0,0,4,15,2,3,30,3,30,3,6,0,4,2,5,5,4,4,190,190
1010025,0.536108366,1,17,10/21/2019,4,67,1,10,1,1,0,0,0,0,3,3,6,3,1,MA,1,5,2,87,21:30:00,33,8:00:00,1,1,3,10,15,1,0,,0,,0,4,98,5,3,5,5,10,10,181,181
1010025,0.663795857,1,17,10/21/2019,4,67,1,10,1,1,0,0,0,0,3,3,6,3,1,MA,1,5,2,87,21:30:00,33,8:00:00,1,1,3,10,15,1,0,,0,,0,4,98,5,3,5,5,10,10,181,181
1010028,0.907922629,1,21,10/21/2019,6,69,4,10,5,2,0,0,0,0,2,2,11,1,1,TX,7,2,1,1,0:00:00,35,8:30:00,1,2,5,8,30,1,5,45,5,30,0,6,30,5,5,5,5,5,5,185,185
1010028,2.035786772,1,21,10/21/2019,6,69,4,10,5,2,0,0,0,0,2,2,11,1,1,TX,7,2,1,1,0:00:00,35,8:30:00,1,2,5,8,30,1,5,45,5,30,0,6,30,5,5,5,5,5,5,185,185
1010029,1.448829856,2,2,10/21/2019,5,55,1,12,1,2,0,0,0,0,2,2,8,5,1,NC,5,3,2,81,20:00:00,19,4:30:00,2,3,30,7,15,2,3,10,0,,0,5,98,1,4,5,5,4,4,225,225
1010029,1.315866434,2,2,10/21/2019,5,55,1,12,1,2,0,0,0,0,2,2,8,5,1,NC,5,3,2,81,20:00:00,19,4:30:00,2,3,30,7,15,2,3,10,0,,0,5,98,1,4,5,5,4,4,225,225
1010033,0.495714214,1,5,10/21/2019,8,23,1,10,1,1,0,0,0,0,3,3,10,5,1,MI,3,4,1,96,23:45:00,37,9:00:00,1,2,5,9,10,2,3,30,0,,0,10,98,2,2,5,5,8,8,145,145
1010033,0.409206735,1,5,10/21/2019,8,23,1,10,1,1,0,0,0,0,3,3,10,5,1,MI,3,4,1,96,23:45:00,37,9:00:00,1,2,5,9,10,2,3,30,0,,0,10,98,2,2,5,5,8,8,145,145
1010039,1.589822225,2,6,10/21/2019,9,44,2,13,6,1,0,0,0,2,2,4,8,3,1,LA,7,3,2,89,22:00:00,31,7:30:00,1,1,30,7,30,2,4,30,5,30,1,3,98,5,2,5,5,10,10,195,195
1010040,1.19479719,2,50,10/21/2019,3,46,1,10,1,1,0,0,0,0,1,4,14,1,1,AL,6,2,1,1,0:00:00,29,7:00:00,1,2,10,6,30,2,2,60,3,75,4,10,0,4,1,6,6,1,1,221,221
1010041,0.525057602,2,17,10/21/2019,3,44,1,10,1,1,0,0,0,0,4,4,14,1,1,MA,1,3,2,91,22:30:00,25,6:00:00,1,2,30,7,98,2,3,120,0,,3,8,98,3,3,5,5,9,9,240,240
